GameId,Year,Round,Date,Attendance,HomeTeam
2012R0101,2012,R1,24/03/2012,38203,Greater Western Sydney
2012R0102,2012,R1,29/03/2012,78285,Richmond
2012R0103,2012,R1,30/03/2012,78466,Hawthorn
2012R0104,2012,R1,31/03/2012,33473,Melbourne
2012R0105,2012,R1,31/03/2012,12790,Gold Coast
2012R0106,2012,R1,31/03/2012,34601,Fremantle
2012R0107,2012,R1,31/03/2012,45818,North Melbourne
2012R0108,2012,R1,1/04/2012,24977,Western Bulldogs
2012R0109,2012,R1,1/04/2012,21179,Port Adelaide
2012R0201,2012,R2,5/04/2012,25913,Brisbane Lions
2012R0202,2012,R2,7/04/2012,34118,Essendon
2012R0203,2012,R2,7/04/2012,22242,Sydney
2012R0204,2012,R2,7/04/2012,35674,West Coast
2012R0205,2012,R2,7/04/2012,34021,Adelaide
2012R0206,2012,R2,7/04/2012,57268,Collingwood
2012R0207,2012,R2,8/04/2012,11127,North Melbourne
2012R0208,2012,R2,8/04/2012,21078,St Kilda
2012R0209,2012,R2,9/04/2012,69231,Geelong
2012R0301,2012,R3,13/04/2012,84259,Carlton
2012R0302,2012,R3,14/04/2012,49826,Richmond
2012R0303,2012,R3,14/04/2012,19032,Port Adelaide
2012R0304,2012,R3,14/04/2012,33473,Fremantle
2012R0305,2012,R3,14/04/2012,17069,Gold Coast
2012R0306,2012,R3,14/04/2012,28971,Western Bulldogs
2012R0307,2012,R3,15/04/2012,6875,Greater Western Sydney
2012R0308,2012,R3,15/04/2012,33524,Hawthorn
2012R0309,2012,R3,15/04/2012,29630,North Melbourne
2012R0401,2012,R4,20/04/2012,30172,St Kilda
2012R0402,2012,R4,21/04/2012,73172,Carlton
2012R0403,2012,R4,21/04/2012,30741,Collingwood
2012R0404,2012,R4,21/04/2012,28261,Adelaide
2012R0405,2012,R4,21/04/2012,40080,West Coast
2012R0406,2012,R4,21/04/2012,21980,Brisbane Lions
2012R0407,2012,R4,22/04/2012,21952,Geelong
2012R0408,2012,R4,22/04/2012,21049,Sydney
2012R0409,2012,R4,22/04/2012,33565,Melbourne
2012R0501,2012,R5,25/04/2012,86932,Collingwood
2012R0502,2012,R5,27/04/2012,38847,Fremantle
2012R0503,2012,R5,28/04/2012,9128,Greater Western Sydney
2012R0504,2012,R5,28/04/2012,17680,North Melbourne
2012R0505,2012,R5,28/04/2012,24877,Melbourne
2012R0506,2012,R5,28/04/2012,15534,Brisbane Lions
2012R0507,2012,R5,29/04/2012,19217,Hawthorn
2012R0508,2012,R5,29/04/2012,28464,Richmond
2012R0509,2012,R5,29/04/2012,41649,Adelaide
2012R0601,2012,R6,4/05/2012,38155,Western Bulldogs
2012R0602,2012,R6,5/05/2012,36361,Essendon
2012R0603,2012,R6,5/05/2012,18010,Geelong
2012R0604,2012,R6,5/05/2012,11670,Gold Coast
2012R0605,2012,R6,5/05/2012,23969,Sydney
2012R0606,2012,R6,5/05/2012,42290,St Kilda
2012R0607,2012,R6,6/05/2012,28213,Carlton
2012R0608,2012,R6,6/05/2012,18522,Port Adelaide
2012R0609,2012,R6,6/05/2012,37202,West Coast
2012R0701,2012,R7,11/05/2012,36430,Melbourne
2012R0702,2012,R7,12/05/2012,35535,Adelaide
2012R0703,2012,R7,12/05/2012,8603,Greater Western Sydney
2012R0704,2012,R7,12/05/2012,40352,Richmond
2012R0705,2012,R7,12/05/2012,27926,Brisbane Lions
2012R0706,2012,R7,12/05/2012,43260,Essendon
2012R0707,2012,R7,13/05/2012,20885,North Melbourne
2012R0708,2012,R7,13/05/2012,30079,Fremantle
2012R0709,2012,R7,14/05/2012,38823,St Kilda
2012R0801,2012,R8,18/05/2012,75650,Collingwood
2012R0802,2012,R8,19/05/2012,14508,Port Adelaide
2012R0803,2012,R8,19/05/2012,12959,Hawthorn
2012R0804,2012,R8,19/05/2012,20818,Sydney
2012R0805,2012,R8,19/05/2012,8724,Western Bulldogs
2012R0806,2012,R8,19/05/2012,80900,Essendon
2012R0807,2012,R8,20/05/2012,16049,Brisbane Lions
2012R0808,2012,R8,20/05/2012,35917,Carlton
2012R0809,2012,R8,20/05/2012,38174,West Coast
2012R0901,2012,R9,25/05/2012,29118,Western Bulldogs
2012R0902,2012,R9,26/05/2012,51617,Richmond
2012R0903,2012,R9,26/05/2012,12416,Gold Coast
2012R0904,2012,R9,26/05/2012,34737,St Kilda
2012R0905,2012,R9,26/05/2012,44238,Adelaide
2012R0906,2012,R9,26/05/2012,11887,Greater Western Sydney
2012R0907,2012,R9,27/05/2012,19988,North Melbourne
2012R0908,2012,R9,27/05/2012,28371,Carlton
2012R0909,2012,R9,27/05/2012,40905,West Coast
2012R1001,2012,R10,1/06/2012,49337,St Kilda
2012R1002,2012,R10,2/06/2012,17243,Geelong
2012R1003,2012,R10,2/06/2012,16143,Hawthorn
2012R1004,2012,R10,2/06/2012,31392,Fremantle
2012R1005,2012,R10,2/06/2012,24746,Port Adelaide
2012R1006,2012,R10,2/06/2012,42987,Essendon
2012R1007,2012,R10,3/06/2012,15546,Brisbane Lions
2012R1008,2012,R10,3/06/2012,13505,Sydney
2012R1009,2012,R10,3/06/2012,36913,Collingwood
2012R1101,2012,R11,8/06/2012,47632,Carlton
2012R1102,2012,R11,9/06/2012,43801,Richmond
2012R1103,2012,R11,9/06/2012,12534,Gold Coast
2012R1104,2012,R11,9/06/2012,42785,Essendon
2012R1105,2012,R11,10/06/2012,26638,Port Adelaide
2012R1106,2012,R11,11/06/2012,64250,Melbourne
2012R1201,2012,R12,14/06/2012,34224,West Coast
2012R1202,2012,R12,15/06/2012,36394,Adelaide
2012R1203,2012,R12,16/06/2012,7538,Greater Western Sydney
2012R1204,2012,R12,16/06/2012,10170,Gold Coast
2012R1205,2012,R12,17/06/2012,35492,Hawthorn
2012R1206,2012,R12,17/06/2012,16036,Western Bulldogs
2012R1301,2012,R13,22/06/2012,27400,Sydney
2012R1302,2012,R13,23/06/2012,20146,Western Bulldogs
2012R1303,2012,R13,23/06/2012,62957,Collingwood
2012R1304,2012,R13,23/06/2012,34567,Fremantle
2012R1305,2012,R13,24/06/2012,20070,Melbourne
2012R1306,2012,R13,24/06/2012,18866,North Melbourne
2012R1401,2012,R14,29/06/2012,65047,Carlton
2012R1402,2012,R14,30/06/2012,44891,Collingwood
2012R1403,2012,R14,30/06/2012,33780,Adelaide
2012R1404,2012,R14,30/06/2012,34592,West Coast
2012R1405,2012,R14,30/06/2012,40824,Essendon
2012R1406,2012,R14,30/06/2012,22565,Sydney
2012R1407,2012,R14,1/07/2012,13736,Geelong
2012R1408,2012,R14,1/07/2012,22144,Brisbane Lions
2012R1409,2012,R14,1/07/2012,33106,St Kilda
2012R1501,2012,R15,6/07/2012,75890,Collingwood
2012R1502,2012,R15,7/07/2012,14113,North Melbourne
2012R1503,2012,R15,7/07/2012,46773,Melbourne
2012R1504,2012,R15,7/07/2012,19419,Sydney
2012R1505,2012,R15,7/07/2012,34829,Port Adelaide
2012R1506,2012,R15,7/07/2012,45838,St Kilda
2012R1507,2012,R15,8/07/2012,26518,Hawthorn
2012R1508,2012,R15,8/07/2012,15824,Gold Coast
2012R1509,2012,R15,8/07/2012,30420,Fremantle
2012R1601,2012,R16,13/07/2012,46423,North Melbourne
2012R1602,2012,R16,14/07/2012,13284,Melbourne
2012R1603,2012,R16,14/07/2012,17344,Port Adelaide
2012R1604,2012,R16,14/07/2012,10961,Richmond
2012R1605,2012,R16,14/07/2012,61717,Geelong
2012R1606,2012,R16,14/07/2012,19228,Brisbane Lions
2012R1607,2012,R16,15/07/2012,7669,Greater Western Sydney
2012R1608,2012,R16,15/07/2012,24754,Western Bulldogs
2012R1609,2012,R16,15/07/2012,39152,West Coast
2012R1701,2012,R17,20/07/2012,50066,Geelong
2012R1702,2012,R17,21/07/2012,83714,Collingwood
2012R1703,2012,R17,21/07/2012,40724,Adelaide
2012R1704,2012,R17,21/07/2012,16550,Gold Coast
2012R1705,2012,R17,21/07/2012,6714,Melbourne
2012R1706,2012,R17,21/07/2012,24615,Western Bulldogs
2012R1707,2012,R17,22/07/2012,26834,Sydney
2012R1708,2012,R17,22/07/2012,47432,Richmond
2012R1709,2012,R17,22/07/2012,28767,Fremantle
2012R1801,2012,R18,27/07/2012,44899,Essendon
2012R1802,2012,R18,28/07/2012,18377,Geelong
2012R1803,2012,R18,28/07/2012,20816,North Melbourne
2012R1804,2012,R18,28/07/2012,8102,Greater Western Sydney
2012R1805,2012,R18,28/07/2012,46013,Carlton
2012R1806,2012,R18,28/07/2012,11169,Gold Coast
2012R1807,2012,R18,29/07/2012,14583,Port Adelaide
2012R1808,2012,R18,29/07/2012,23498,St Kilda
2012R1809,2012,R18,29/07/2012,35767,West Coast
2012R1901,2012,R19,3/08/2012,65287,Hawthorn
2012R1902,2012,R19,4/08/2012,21599,Western Bulldogs
2012R1903,2012,R19,4/08/2012,6811,Greater Western Sydney
2012R1904,2012,R19,4/08/2012,39694,Fremantle
2012R1905,2012,R19,4/08/2012,57873,Collingwood
2012R1906,2012,R19,4/08/2012,22193,Brisbane Lions
2012R1907,2012,R19,5/08/2012,18097,Melbourne
2012R1908,2012,R19,5/08/2012,36942,Carlton
2012R1909,2012,R19,5/08/2012,40030,Adelaide
2012R2001,2012,R20,10/08/2012,37812,West Coast
2012R2002,2012,R20,11/08/2012,23464,St Kilda
2012R2003,2012,R20,11/08/2012,35027,Adelaide
2012R2004,2012,R20,11/08/2012,14657,Gold Coast
2012R2005,2012,R20,11/08/2012,25977,Carlton
2012R2006,2012,R20,11/08/2012,45827,Sydney
2012R2007,2012,R20,12/08/2012,14431,Hawthorn
2012R2008,2012,R20,12/08/2012,28286,Richmond
2012R2009,2012,R20,12/08/2012,42674,Essendon
2012R2101,2012,R21,17/08/2012,38169,Geelong
2012R2102,2012,R21,18/08/2012,59381,Essendon
2012R2103,2012,R21,18/08/2012,7561,Greater Western Sydney
2012R2104,2012,R21,18/08/2012,32721,Fremantle
2012R2105,2012,R21,18/08/2012,18979,Brisbane Lions
2012R2106,2012,R21,18/08/2012,44956,Collingwood
2012R2107,2012,R21,19/08/2012,13683,Port Adelaide
2012R2108,2012,R21,19/08/2012,19396,Western Bulldogs
2012R2109,2012,R21,19/08/2012,23098,Hawthorn
2012R2201,2012,R22,24/08/2012,47590,Richmond
2012R2202,2012,R22,25/08/2012,17327,St Kilda
2012R2203,2012,R22,25/08/2012,13953,Port Adelaide
2012R2204,2012,R22,25/08/2012,31167,Sydney
2012R2205,2012,R22,25/08/2012,40527,West Coast
2012R2206,2012,R22,25/08/2012,15251,Gold Coast
2012R2207,2012,R22,26/08/2012,18047,Geelong
2012R2208,2012,R22,26/08/2012,26482,North Melbourne
2012R2209,2012,R22,26/08/2012,18450,Melbourne
2012R2301,2012,R23,31/08/2012,50023,Hawthorn
2012R2302,2012,R23,1/09/2012,20045,Geelong
2012R2303,2012,R23,1/09/2012,35463,Adelaide
2012R2304,2012,R23,1/09/2012,6696,Greater Western Sydney
2012R2305,2012,R23,1/09/2012,32687,Fremantle
2012R2306,2012,R23,1/09/2012,56491,Essendon
2012R2307,2012,R23,2/09/2012,31393,Carlton
2012R2308,2012,R23,2/09/2012,27893,Richmond
2012R2309,2012,R23,2/09/2012,18289,Brisbane Lions
2012QF01,2012,QF,7/09/2012,85639,Hawthorn
2012EF01,2012,EF,8/09/2012,44460,Geelong
2012QF02,2012,QF,8/09/2012,44849,Adelaide
2012EF02,2012,EF,9/09/2012,41790,West Coast
2012SF01,2012,SF,14/09/2012,31742,Adelaide
2012SF02,2012,SF,15/09/2012,65483,Collingwood
2012PF01,2012,PF,21/09/2012,57156,Sydney
2012PF02,2012,PF,22/09/2012,69146,Hawthorn
2012GF01,2012,GF,29/09/2012,99683,Hawthorn
2013R0101,2013,R1,22/03/2013,42218,Adelaide
2013R0102,2013,R1,23/03/2013,39629,Fremantle
2013R0103,2013,R1,28/03/2013,80971,Carlton
2013R0104,2013,R1,30/03/2013,25263,Western Bulldogs
2013R0105,2013,R1,30/03/2013,23690,Greater Western Sydney
2013R0106,2013,R1,30/03/2013,13832,Gold Coast
2013R0107,2013,R1,31/03/2013,22924,Melbourne
2013R0108,2013,R1,31/03/2013,41040,North Melbourne
2013R0109,2013,R1,1/04/2013,76300,Hawthorn
2013R0201,2013,R2,5/04/2013,56783,St Kilda
2013R0202,2013,R2,6/04/2013,20372,Sydney
2013R0203,2013,R2,6/04/2013,19210,Western Bulldogs
2013R0204,2013,R2,6/04/2013,21308,Brisbane Lions
2013R0205,2013,R2,6/04/2013,25122,Port Adelaide
2013R0206,2013,R2,6/04/2013,51153,Essendon
2013R0207,2013,R2,7/04/2013,34152,Geelong
2013R0208,2013,R2,7/04/2013,84247,Collingwood
2013R0209,2013,R2,7/04/2013,38389,West Coast
2013R0301,2013,R3,12/04/2013,35963,Fremantle
2013R0302,2013,R3,13/04/2013,13223,North Melbourne
2013R0303,2013,R3,13/04/2013,18571,Melbourne
2013R0304,2013,R3,13/04/2013,11092,Greater Western Sydney
2013R0305,2013,R3,13/04/2013,43241,Geelong
2013R0306,2013,R3,13/04/2013,12961,Gold Coast
2013R0307,2013,R3,14/04/2013,44045,Richmond
2013R0308,2013,R3,14/04/2013,72254,Collingwood
2013R0309,2013,R3,14/04/2013,40707,Port Adelaide
2013R0401,2013,R4,19/04/2013,31060,Sydney
2013R0402,2013,R4,20/04/2013,12619,Hawthorn
2013R0403,2013,R4,20/04/2013,81950,Richmond
2013R0404,2013,R4,20/04/2013,46965,St Kilda
2013R0405,2013,R4,20/04/2013,38674,West Coast
2013R0406,2013,R4,20/04/2013,11332,Gold Coast
2013R0407,2013,R4,21/04/2013,20018,Melbourne
2013R0408,2013,R4,21/04/2013,24684,Adelaide
2013R0409,2013,R4,21/04/2013,22776,North Melbourne
2013R0501,2013,R5,25/04/2013,93373,Essendon
2013R0502,2013,R5,25/04/2013,22546,St Kilda
2013R0503,2013,R5,26/04/2013,36365,Fremantle
2013R0504,2013,R5,27/04/2013,6832,Greater Western Sydney
2013R0505,2013,R5,27/04/2013,44711,Carlton
2013R0506,2013,R5,27/04/2013,26153,Western Bulldogs
2013R0507,2013,R5,27/04/2013,26132,Port Adelaide
2013R0508,2013,R5,28/04/2013,19018,Brisbane Lions
2013R0509,2013,R5,28/04/2013,42103,Hawthorn
2013R0601,2013,R6,3/05/2013,40071,Collingwood
2013R0602,2013,R6,4/05/2013,30143,Essendon
2013R0603,2013,R6,4/05/2013,10265,North Melbourne
2013R0604,2013,R6,4/05/2013,37324,Adelaide
2013R0605,2013,R6,4/05/2013,10552,Gold Coast
2013R0606,2013,R6,4/05/2013,55625,Richmond
2013R0607,2013,R6,5/05/2013,23315,Sydney
2013R0608,2013,R6,5/05/2013,35286,Carlton
2013R0609,2013,R6,5/05/2013,36163,West Coast
2013R0701,2013,R7,10/05/2013,53014,Geelong
2013R0702,2013,R7,11/05/2013,25372,Port Adelaide
2013R0703,2013,R7,11/05/2013,17614,Brisbane Lions
2013R0704,2013,R7,11/05/2013,23690,Western Bulldogs
2013R0705,2013,R7,11/05/2013,37214,Fremantle
2013R0706,2013,R7,11/05/2013,54725,Hawthorn
2013R0707,2013,R7,12/05/2013,5830,Greater Western Sydney
2013R0708,2013,R7,12/05/2013,13304,Melbourne
2013R0709,2013,R7,13/05/2013,34054,St Kilda
2013R0801,2013,R8,17/05/2013,38146,West Coast
2013R0802,2013,R8,18/05/2013,33915,Essendon
2013R0803,2013,R8,18/05/2013,10513,Hawthorn
2013R0804,2013,R8,18/05/2013,13520,Gold Coast
2013R0805,2013,R8,18/05/2013,66768,Collingwood
2013R0806,2013,R8,18/05/2013,22546,Sydney
2013R0807,2013,R8,19/05/2013,29936,Carlton
2013R0808,2013,R8,19/05/2013,39148,Richmond
2013R0809,2013,R8,19/05/2013,34605,Adelaide
2013R0901,2013,R9,24/05/2013,65306,Collingwood
2013R0902,2013,R9,25/05/2013,21309,Port Adelaide
2013R0903,2013,R9,25/05/2013,6324,Greater Western Sydney
2013R0904,2013,R9,25/05/2013,25982,St Kilda
2013R0905,2013,R9,25/05/2013,24037,Brisbane Lions
2013R0906,2013,R9,25/05/2013,84234,Richmond
2013R0907,2013,R9,26/05/2013,28112,Hawthorn
2013R0908,2013,R9,26/05/2013,23033,North Melbourne
2013R0909,2013,R9,26/05/2013,32950,Fremantle
2013R1001,2013,R10,31/05/2013,26626,Brisbane Lions
2013R1002,2013,R10,1/06/2013,25008,Carlton
2013R1003,2013,R10,1/06/2013,27684,Adelaide
2013R1004,2013,R10,1/06/2013,29792,Sydney
2013R1005,2013,R10,1/06/2013,7850,Western Bulldogs
2013R1006,2013,R10,1/06/2013,30087,Geelong
2013R1007,2013,R10,2/06/2013,28546,Melbourne
2013R1008,2013,R10,2/06/2013,25658,North Melbourne
2013R1009,2013,R10,3/06/2013,37781,West Coast
2013R1101,2013,R11,7/06/2013,82639,Essendon
2013R1102,2013,R11,8/06/2013,7809,Greater Western Sydney
2013R1103,2013,R11,8/06/2013,38374,Adelaide
2013R1104,2013,R11,8/06/2013,10891,Gold Coast
2013R1105,2013,R11,9/06/2013,23795,St Kilda
2013R1106,2013,R11,10/06/2013,50835,Melbourne
2013R1201,2013,R12,14/06/2013,45670,Carlton
2013R1202,2013,R12,15/06/2013,43615,Richmond
2013R1203,2013,R12,15/06/2013,33384,Fremantle
2013R1204,2013,R12,15/06/2013,31452,Essendon
2013R1205,2013,R12,16/06/2013,6601,Greater Western Sydney
2013R1206,2013,R12,16/06/2013,32253,Collingwood
2013R1301,2013,R13,21/06/2013,32567,Hawthorn
2013R1302,2013,R13,22/06/2013,16096,Port Adelaide
2013R1303,2013,R13,22/06/2013,28751,St Kilda
2013R1304,2013,R13,22/06/2013,29788,Western Bulldogs
2013R1305,2013,R13,23/06/2013,31637,Fremantle
2013R1306,2013,R13,23/06/2013,24164,Brisbane Lions
2013R1401,2013,R14,27/06/2013,36451,West Coast
2013R1402,2013,R14,28/06/2013,25349,Sydney
2013R1403,2013,R14,29/06/2013,13791,Gold Coast
2013R1404,2013,R14,29/06/2013,31121,Port Adelaide
2013R1405,2013,R14,29/06/2013,21217,Melbourne
2013R1406,2013,R14,29/06/2013,26743,Geelong
2013R1407,2013,R14,30/06/2013,15796,Hawthorn
2013R1408,2013,R14,30/06/2013,15438,North Melbourne
2013R1409,2013,R14,30/06/2013,52184,Richmond
2013R1501,2013,R15,5/07/2013,78224,Carlton
2013R1502,2013,R15,6/07/2013,7132,Greater Western Sydney
2013R1503,2013,R15,6/07/2013,45966,North Melbourne
2013R1504,2013,R15,6/07/2013,27170,Brisbane Lions
2013R1505,2013,R15,6/07/2013,26426,Adelaide
2013R1506,2013,R15,6/07/2013,85197,Geelong
2013R1507,2013,R15,7/07/2013,26216,Melbourne
2013R1508,2013,R15,7/07/2013,34064,Fremantle
2013R1509,2013,R15,7/07/2013,40817,Essendon
2013R1601,2013,R16,12/07/2013,54790,Collingwood
2013R1602,2013,R16,13/07/2013,23748,Port Adelaide
2013R1603,2013,R16,13/07/2013,23172,Geelong
2013R1604,2013,R16,13/07/2013,11197,Richmond
2013R1605,2013,R16,13/07/2013,30949,Carlton
2013R1606,2013,R16,13/07/2013,18131,Brisbane Lions
2013R1607,2013,R16,14/07/2013,21757,Sydney
2013R1608,2013,R16,14/07/2013,32500,Western Bulldogs
2013R1609,2013,R16,14/07/2013,39839,West Coast
2013R1701,2013,R17,19/07/2013,37443,North Melbourne
2013R1702,2013,R17,20/07/2013,14022,Hawthorn
2013R1703,2013,R17,20/07/2013,10783,Greater Western Sydney
2013R1704,2013,R17,20/07/2013,19721,Gold Coast
2013R1705,2013,R17,20/07/2013,7615,Melbourne
2013R1706,2013,R17,20/07/2013,14878,St Kilda
2013R1707,2013,R17,21/07/2013,40125,Richmond
2013R1708,2013,R17,21/07/2013,28603,Adelaide
2013R1709,2013,R17,21/07/2013,35166,West Coast
2013R1801,2013,R18,26/07/2013,49505,Essendon
2013R1802,2013,R18,27/07/2013,19460,Gold Coast
2013R1803,2013,R18,27/07/2013,16962,Melbourne
2013R1804,2013,R18,27/07/2013,32691,Collingwood
2013R1805,2013,R18,27/07/2013,28765,Fremantle
2013R1806,2013,R18,27/07/2013,26833,Geelong
2013R1807,2013,R18,28/07/2013,22631,Port Adelaide
2013R1808,2013,R18,28/07/2013,17019,Western Bulldogs
2013R1809,2013,R18,28/07/2013,29738,Sydney
2013R1901,2013,R19,2/08/2013,33584,North Melbourne
2013R1902,2013,R19,3/08/2013,8308,Greater Western Sydney
2013R1903,2013,R19,3/08/2013,64324,Hawthorn
2013R1904,2013,R19,3/08/2013,32140,West Coast
2013R1905,2013,R19,3/08/2013,30457,Carlton
2013R1906,2013,R19,3/08/2013,19856,Brisbane Lions
2013R1907,2013,R19,4/08/2013,22647,Western Bulldogs
2013R1908,2013,R19,4/08/2013,43368,Adelaide
2013R1909,2013,R19,4/08/2013,69821,Collingwood
2013R2001,2013,R20,9/08/2013,24765,St Kilda
2013R2002,2013,R20,10/08/2013,46961,Richmond
2013R2003,2013,R20,10/08/2013,24784,Geelong
2013R2004,2013,R20,10/08/2013,31126,Carlton
2013R2005,2013,R20,10/08/2013,42627,Sydney
2013R2006,2013,R20,10/08/2013,13840,Gold Coast
2013R2007,2013,R20,11/08/2013,32595,Essendon
2013R2008,2013,R20,11/08/2013,31801,Adelaide
2013R2009,2013,R20,11/08/2013,31390,Fremantle
2013R2101,2013,R21,16/08/2013,71533,Hawthorn
2013R2102,2013,R21,17/08/2013,60825,Richmond
2013R2103,2013,R21,17/08/2013,18703,Port Adelaide
2013R2104,2013,R21,17/08/2013,34102,Essendon
2013R2105,2013,R21,17/08/2013,34394,West Coast
2013R2106,2013,R21,17/08/2013,13855,Brisbane Lions
2013R2107,2013,R21,18/08/2013,13768,Melbourne
2013R2108,2013,R21,18/08/2013,26730,Sydney
2013R2109,2013,R21,18/08/2013,17159,Western Bulldogs
2013R2201,2013,R22,23/08/2013,41198,Collingwood
2013R2202,2013,R22,24/08/2013,34653,Adelaide
2013R2203,2013,R22,24/08/2013,33039,North Melbourne
2013R2204,2013,R22,24/08/2013,28459,Geelong
2013R2205,2013,R22,24/08/2013,35565,Fremantle
2013R2206,2013,R22,24/08/2013,53630,Carlton
2013R2207,2013,R22,25/08/2013,17622,St Kilda
2013R2208,2013,R22,25/08/2013,12314,Greater Western Sydney
2013R2209,2013,R22,25/08/2013,20130,Brisbane Lions
2013R2301,2013,R23,30/08/2013,37980,Sydney
2013R2302,2013,R23,31/08/2013,22476,St Kilda
2013R2303,2013,R23,31/08/2013,27467,Geelong
2013R2304,2013,R23,31/08/2013,45127,Port Adelaide
2013R2305,2013,R23,31/08/2013,60979,Essendon
2013R2306,2013,R23,31/08/2013,29416,West Coast
2013R2307,2013,R23,1/09/2013,13080,Gold Coast
2013R2308,2013,R23,1/09/2013,50958,Collingwood
2013R2309,2013,R23,1/09/2013,22176,Western Bulldogs
2013QF01,2013,QF,6/09/2013,59615,Hawthorn
2013EF01,2013,EF,7/09/2013,51722,Collingwood
2013QF02,2013,QF,7/09/2013,32458,Geelong
2013EF02,2013,EF,8/09/2013,94690,Richmond
2013SF01,2013,SF,13/09/2013,52744,Geelong
2013SF02,2013,SF,14/09/2013,37980,Sydney
2013PF01,2013,PF,20/09/2013,85569,Hawthorn
2013PF02,2013,PF,21/09/2013,43249,Fremantle
2013GF01,2013,GF,28/09/2013,100007,Hawthorn
2014R0101,2014,R1,14/03/2014,37571,Collingwood
2014R0102,2014,R1,15/03/2014,17102,Greater Western Sydney
2014R0103,2014,R1,15/03/2014,19425,Gold Coast
2014R0104,2014,R1,16/03/2014,24640,Carlton
2014R0105,2014,R1,20/03/2014,23622,Geelong
2014R0106,2014,R1,21/03/2014,42332,North Melbourne
2014R0107,2014,R1,22/03/2014,12430,Hawthorn
2014R0108,2014,R1,22/03/2014,31657,St Kilda
2014R0109,2014,R1,23/03/2014,36752,West Coast
2014R0201,2014,R2,27/03/2014,62037,Richmond
2014R0202,2014,R2,28/03/2014,44163,Essendon
2014R0203,2014,R2,29/03/2014,19640,St Kilda
2014R0204,2014,R2,29/03/2014,50397,Port Adelaide
2014R0205,2014,R2,29/03/2014,35583,Fremantle
2014R0206,2014,R2,29/03/2014,32347,Sydney
2014R0207,2014,R2,30/03/2014,20933,Brisbane Lions
2014R0208,2014,R2,30/03/2014,22230,Melbourne
2014R0209,2014,R2,30/03/2014,28512,Western Bulldogs
2014R0301,2014,R3,4/04/2014,43583,Hawthorn
2014R0302,2014,R3,5/04/2014,31724,Western Bulldogs
2014R0303,2014,R3,5/04/2014,47426,Adelaide
2014R0304,2014,R3,5/04/2014,16593,Gold Coast
2014R0305,2014,R3,5/04/2014,36448,West Coast
2014R0306,2014,R3,5/04/2014,63152,Collingwood
2014R0307,2014,R3,6/04/2014,7016,Greater Western Sydney
2014R0308,2014,R3,6/04/2014,19111,North Melbourne
2014R0309,2014,R3,6/04/2014,62730,Essendon
2014R0401,2014,R4,11/04/2014,62100,Richmond
2014R0402,2014,R4,12/04/2014,37323,Carlton
2014R0403,2014,R4,12/04/2014,36231,Port Adelaide
2014R0404,2014,R4,12/04/2014,7863,Greater Western Sydney
2014R0405,2014,R4,12/04/2014,25271,Geelong
2014R0406,2014,R4,12/04/2014,17729,Gold Coast
2014R0407,2014,R4,13/04/2014,25505,Sydney
2014R0408,2014,R4,13/04/2014,22923,St Kilda
2014R0409,2014,R4,13/04/2014,36722,Fremantle
2014R0501,2014,R5,17/04/2014,20676,Brisbane Lions
2014R0502,2014,R5,19/04/2014,57116,Collingwood
2014R0503,2014,R5,19/04/2014,25376,Sydney
2014R0504,2014,R5,19/04/2014,35366,West Coast
2014R0505,2014,R5,19/04/2014,36041,Essendon
2014R0506,2014,R5,20/04/2014,44770,Adelaide
2014R0507,2014,R5,20/04/2014,17243,Melbourne
2014R0508,2014,R5,20/04/2014,27986,Western Bulldogs
2014R0509,2014,R5,21/04/2014,80222,Geelong
2014R0601,2014,R6,25/04/2014,91731,Collingwood
2014R0602,2014,R6,25/04/2014,13409,St Kilda
2014R0603,2014,R6,25/04/2014,37624,Fremantle
2014R0604,2014,R6,26/04/2014,11504,Gold Coast
2014R0605,2014,R6,26/04/2014,31005,Carlton
2014R0606,2014,R6,26/04/2014,24855,Melbourne
2014R0607,2014,R6,27/04/2014,17404,Western Bulldogs
2014R0608,2014,R6,27/04/2014,52990,Richmond
2014R0609,2014,R6,27/04/2014,47007,Port Adelaide
2014R0701,2014,R7,2/05/2014,68251,Carlton
2014R0702,2014,R7,3/05/2014,32924,Hawthorn
2014R0703,2014,R7,3/05/2014,6549,Greater Western Sydney
2014R0704,2014,R7,3/05/2014,44216,Adelaide
2014R0705,2014,R7,3/05/2014,33289,Essendon
2014R0706,2014,R7,3/05/2014,17953,Brisbane Lions
2014R0707,2014,R7,4/05/2014,19819,North Melbourne
2014R0708,2014,R7,4/05/2014,34377,Geelong
2014R0709,2014,R7,4/05/2014,40476,West Coast
2014R0801,2014,R8,9/05/2014,34506,Sydney
2014R0802,2014,R8,10/05/2014,38234,Port Adelaide
2014R0803,2014,R8,10/05/2014,26522,Brisbane Lions
2014R0804,2014,R8,10/05/2014,36326,Melbourne
2014R0805,2014,R8,11/05/2014,29391,West Coast
2014R0806,2014,R8,12/05/2014,26708,St Kilda
2014R0901,2014,R9,15/05/2014,50051,Adelaide
2014R0902,2014,R9,16/05/2014,41098,Essendon
2014R0903,2014,R9,17/05/2014,56910,Richmond
2014R0904,2014,R9,17/05/2014,21152,North Melbourne
2014R0905,2014,R9,17/05/2014,38565,Fremantle
2014R0906,2014,R9,18/05/2014,14625,St Kilda
2014R1001,2014,R10,23/05/2014,27402,Geelong
